alcohol,vintage_year,pH,residual_sugar,total_sulfur_dioxide,density,variety,region,bottle_size,winery,price
8.240719647806529,2000.0,3.7311686904998655,49.25626661465591,22.150054999276417,0.9917641441787964,Cabernet,Mendoza,1.5L,WineryC,1160.970307674402
14.365242814551475,1982.0,3.6631222071383376,11.83994494855067,188.9529993330361,,Pinot Noir,Napa,1.5L,WineryA,1188.708792752507
9.811459871200118,1997.0,2.951832296858891,36.14167714191384,97.37713167765513,0.9963560129577272,Merlot,Napa,1.5L,WineryD,1185.8280556243476
12.637655990477874,2003.0,2.8586099479848928,21.805071654001864,114.25817720888314,0.9979892342459038,Chardonnay,Mendoza,750ml,WineryB,1249.5579528250096
10.181977532625876,2017.0,3.853529876799527,32.65766160954888,168.8126277540101,0.990298120965339,Merlot,Mendoza,1.5L,WineryC,1161.682059340846
11.640476148244677,1989.0,2.895797279875448,10.323872711719595,325.2165366534996,0.997733792503374,Cabernet,Napa,375ml,WineryD,1167.1665649633444
11.826971955402957,2006.0,2.9780070168636557,23.57620263261836,251.626884239878,0.9959063920693594,Cabernet,Mendoza,375ml,WineryC,1183.6211553548676
9.29398118867869,1991.0,2.8265599306697413,49.00662642157783,328.52750273672876,1.0016046777368384,Chardonnay,Tuscany,750ml,WineryC,1156.1115515824508
14.787092394351909,,3.5540036383583846,9.844828835698877,234.39014154995039,1.0024493493261932,Merlot,Tuscany,1.5L,WineryB,1191.9477917819368
13.425929763527801,1996.0,3.4988446757900182,31.858606889652982,12.416634009872284,1.000274511545793,Pinot Noir,Napa,1.5L,WineryD,1191.4620357922445
14.576492590949325,1980.0,3.9842843997223065,28.82232766346309,100.29896709821038,0.9971024330297493,Merlot,Bordeaux,1.5L,WineryC,
14.26379145299354,2005.0,3.864318875580606,28.296074155891127,317.9626764249271,0.9932422289256297,Merlot,Mendoza,750ml,WineryD,1210.4256151709305
12.185299851677595,1994.0,3.293011812977092,30.794652153615694,228.77147712903323,1.0027067230095383,Chardonnay,Bordeaux,750ml,WineryB,1197.0000093288309
14.453119645161818,2012.0,3.245903009095042,25.161674887042583,343.76006043389344,0.9951250371006662,Pinot Noir,Mendoza,1.5L,WineryD,1270.9898854418645
8.619447514363436,2016.0,3.156222441135982,0.9448444378571341,63.02776653422051,0.9953443783079242,Merlot,Mendoza,375ml,WineryB,1189.4859988276403
9.371880036934016,2010.0,,45.01483089200958,110.8942632562166,1.0037401732078055,Merlot,Napa,750ml,WineryD,
8.316591022373766,2014.0,2.9657003879224106,41.36624349145314,133.20500423579233,1.0046339588339686,Cabernet,Tuscany,750ml,WineryB,1208.7956456192326
10.27731231534285,1980.0,2.9587404496115264,8.790967277963954,121.02965817688559,1.0034719643457675,Cabernet,Bordeaux,375ml,WineryD,1155.3679830635085
10.720741027826374,1987.0,2.936937708624134,20.722331551205567,95.67712025095942,1.004973520853416,,Tuscany,375ml,WineryA,1165.1507878387404
9.899443222417272,1991.0,3.088614450886644,38.55039413660904,160.77834335730446,1.003033632658522,Merlot,Tuscany,1.5L,WineryA,1172.391295762515
13.801162564063505,1998.0,3.1680023563757396,49.00510953782549,228.3813619455862,1.0005653627643012,Merlot,Bordeaux,1.5L,WineryC,1215.024954250859
10.497273286855124,2004.0,3.953894765246699,47.561738617445144,115.82735378147666,0.9944072909935721,Cabernet,Mendoza,1.5L,WineryB,1206.5970756298816
9.966541567811666,2011.0,3.494167901202263,44.97802406384109,37.09797392684693,1.004294355733498,Pinot Noir,Bordeaux,1.5L,WineryC,1184.623544112574
11.79887258210774,,3.9851149294159374,8.002857475227069,250.90105914367555,1.0031494024742063,Chardonnay,Tuscany,750ml,WineryA,1170.9393070457975
8.986469574823339,1992.0,3.246960337390808,45.732307789849344,166.06562896563133,0.9936112018862348,Cabernet,Bordeaux,375ml,WineryC,
13.615378865278277,2007.0,3.349151959107329,43.934401156258865,199.2039840706215,0.9973374370986273,Merlot,Napa,1.5L,WineryD,1234.4556589835004
8.521854505758396,1980.0,3.189494390998335,18.90980056720284,164.83622343573114,0.9910508349093833,Chardonnay,Mendoza,375ml,WineryB,1178.0336672961594
14.908208556203622,1985.0,3.019465181075863,19.78667746735948,312.7215511746695,1.0042996329490081,Merlot,Mendoza,1.5L,,1235.4339687706931
13.405713385076602,1987.0,2.971797649333095,23.049455205562523,199.97329903656922,0.9985915249158218,Merlot,Bordeaux,375ml,WineryD,1215.196273485191
9.391009770739206,1983.0,3.9340950373693984,32.84316398522421,323.91412554959487,0.9936780081889225,Merlot,Mendoza,1.5L,WineryB,1166.971721584694
8.038654819865217,1984.0,3.984172818158507,13.115697237552485,183.59561612904008,,Pinot Noir,Mendoza,375ml,WineryB,1146.2676380292799
13.708229999183839,2004.0,2.8538913958104777,1.24512662905324,109.47997516169582,1.0047098455894479,Chardonnay,Tuscany,1.5L,WineryC,1243.0446011117624
12.948001406933319,2001.0,2.9804150496781197,7.147353277402388,130.85047963990684,0.999234214377063,Merlot,Tuscany,750ml,WineryB,1199.5501749333014
13.10305017628691,2007.0,3.308228910761227,22.061783788081005,187.52395981882708,0.996310246861596,Pinot Noir,Mendoza,1.5L,WineryA,1207.1937956131749
13.39889242680162,2018.0,3.0236001716132885,14.17192821436747,190.19640885370293,0.997497681926783,,Mendoza,375ml,WineryD,1237.9945842960865
8.518312562138632,2002.0,3.23665647235226,38.24937639570298,243.6948185266426,0.9914782510856601,Cabernet,Tuscany,1.5L,WineryB,1156.782175602502
,1983.0,2.95491561983156,5.423834520408641,86.32825654345446,0.9911253414010931,Pinot Noir,Mendoza,750ml,WineryA,1224.1512682443151
8.811083416675908,1983.0,3.347814108066148,45.88151475518471,234.0065859882706,0.9988906161495057,Chardonnay,Mendoza,750ml,WineryD,1168.4972622133805
14.041723981129156,2000.0,3.126033539403111,44.77682627920117,274.71992284945577,0.9976800605466047,Merlot,Tuscany,1.5L,WineryC,1234.3881260124244
12.363086887792905,2016.0,3.2222860669103928,45.446965164971076,240.04127641877662,0.9953872978695516,Merlot,Tuscany,375ml,WineryC,1234.890427342914
,2020.0,2.913175181755297,37.006538930306,173.8215573379809,,Pinot Noir,,375ml,WineryC,1208.8586528919084
8.444908452002165,1981.0,3.31375366085217,5.439298577031605,347.17142137972354,0.9910901392415575,Cabernet,Napa,375ml,WineryC,1150.9388781708176
10.176876252009635,1986.0,3.9799091331538836,,147.63647410393352,1.0041598675714731,Pinot Noir,Tuscany,375ml,WineryA,1151.0596342634656
10.276283254187229,1995.0,3.194599656257428,6.657128053092641,46.24080895714193,0.9944056753167633,Cabernet,Mendoza,750ml,WineryA,1178.089416891501
13.107243248366448,1996.0,3.851715129810922,49.38618971877803,289.3114332384966,0.99107668186008,Cabernet,Tuscany,750ml,WineryB,1196.4926618247619
12.462902299486492,1999.0,3.811838969948422,16.718617327593797,82.14841441934219,0.9925425640886115,Pinot Noir,Napa,1.5L,WineryB,1174.4694983698753
14.210489198034285,2002.0,3.942470101956653,29.307994040314096,252.5170947868303,0.9914321087172377,Pinot Noir,Tuscany,375ml,WineryC,1238.8565629063612
11.305504476133645,2013.0,3.7481314147205134,38.991713406786666,70.85193612314279,0.9926790675653951,Pinot Noir,Tuscany,1.5L,WineryD,1175.3283728920612
8.837159721568112,1990.0,3.5915161924705776,46.038742602859706,15.738312891699389,0.9962513108223991,Chardonnay,Napa,750ml,WineryD,1148.1032739379627
12.992713510560964,2013.0,3.827901333072949,37.80183151948386,64.33152528826872,1.0010707634090328,Chardonnay,Bordeaux,1.5L,WineryC,1214.5079130818833
13.325495340318282,2012.0,2.8907736167888194,33.75773856043526,138.17615683577944,,Pinot Noir,Bordeaux,1.5L,WineryA,1239.74958007023
11.928940382986474,2005.0,3.3553967886385694,23.35249092370375,46.25020402413141,0.9965388993291246,,Tuscany,375ml,WineryA,
,1981.0,3.9871074863380707,30.30946667415115,77.2108886401319,1.0039313593183234,Chardonnay,Bordeaux,750ml,WineryC,1187.0549728207386
11.456569174550735,2002.0,3.7235201815536785,,269.9729344126936,0.9944373260898896,Cabernet,Bordeaux,,WineryC,1172.5761514710307
11.659129805673958,2020.0,3.9544904536446674,44.207734843867,271.76042671222444,1.0019207962989705,,Mendoza,1.5L,WineryA,1193.6067869353908
10.992787128509848,2001.0,3.735561227360175,27.234487711110283,287.9459972449321,0.9923672530872355,Merlot,Mendoza,750ml,WineryA,1188.8518800649001
8.177933887208667,2013.0,3.8498583609305728,2.102739016703641,295.99278042618147,0.9926748261938587,Chardonnay,Mendoza,375ml,WineryA,1131.1877621902138
8.75523998895313,1994.0,3.647835558763829,46.00311607042889,152.94820416867685,0.9968422931021439,Cabernet,Napa,1.5L,WineryC,1154.377925033054
8.22000429980714,1989.0,3.7126024053006876,24.516168494459748,304.96688463579966,0.9935115337569957,Pinot Noir,Bordeaux,750ml,WineryA,
12.454872878846462,1994.0,3.4278136118074007,43.44259816389399,188.81853750477464,1.003545421106914,Cabernet,Tuscany,375ml,WineryD,1226.1965762568207
10.200491867534286,2008.0,3.9090852409769594,42.85870891484731,170.00301975824277,0.9907612843668522,Cabernet,Napa,750ml,WineryA,1195.234158965617
11.55999483815292,2002.0,3.790046692748034,40.80600421411003,254.30235185856378,0.9989590884921575,Merlot,Bordeaux,375ml,WineryB,1193.7979151204993
14.352965317482651,1996.0,3.812661958798759,3.164010662838268,82.69825986236845,0.9990634409422428,Pinot Noir,Tuscany,1.5L,WineryA,1170.5289827916188
9.745045604042124,1988.0,3.6076109211556626,12.428625606668021,278.4291081213405,0.9909903889127917,Merlot,Napa,375ml,WineryB,1139.4715030293448
10.87268046124941,2015.0,3.1654959365046986,43.789838836025,156.0183810325091,1.0009884632230632,Chardonnay,Mendoza,750ml,WineryD,1188.291728351546
13.288857969801342,1988.0,2.842755754468167,44.95965369699948,53.28044076127855,0.9970334631676829,Merlot,Tuscany,1.5L,WineryB,1246.3488585425148
9.601587158441358,1995.0,3.9227861552914534,,50.56605059576897,1.000846100602422,Cabernet,Mendoza,750ml,WineryC,1145.9792545604184
8.538859368801551,2015.0,3.5033444185665963,22.058069235944693,66.06829290787803,1.002403874789026,Pinot Noir,Bordeaux,1.5L,WineryC,1143.4499686933248
10.028260170396376,2012.0,3.157771565377768,8.839517630918872,312.794729642886,0.9948434902798604,Pinot Noir,Tuscany,750ml,WineryC,1186.5189832627234
9.12854901077803,2010.0,2.978962129417045,48.42369835568845,346.91885956807613,0.9972672882440322,Pinot Noir,Mendoza,1.5L,WineryD,1188.7039170165292
14.50788356639801,,3.7954277986009055,10.735609920416254,131.3710917284364,0.9939114116965201,Merlot,Mendoza,1.5L,WineryC,
13.656842656950918,1989.0,3.8038242333370946,9.6277455391032,109.32890974980118,0.993022701952835,Merlot,Bordeaux,375ml,WineryA,1191.9160516773911
12.433826295572963,1995.0,3.7774095617566377,33.0703756104438,84.38213068207469,0.9900089213706399,Merlot,Bordeaux,1.5L,WineryD,1229.6648517428603
14.100224131314024,1983.0,3.5740992303601433,12.21793071972234,290.09760223686345,1.0044544726811975,Chardonnay,Bordeaux,1.5L,WineryD,1171.8788367235984
13.625704538293801,2001.0,3.239218465110251,46.94470338961805,81.13054402241788,0.9966139270399447,Merlot,Bordeaux,375ml,WineryA,
9.30599041220225,1992.0,3.1648843417363084,0.6442590663579615,324.1906441762917,0.9901960465958831,Chardonnay,Bordeaux,1.5L,WineryA,1170.9325232591127
14.247912989429844,1995.0,2.810265724141804,0.3870877899327354,236.8991288502361,0.9901340786635208,Merlot,Napa,750ml,WineryB,1223.3243871919065
,2008.0,3.8003290704258883,25.293352391636418,315.02344916752617,0.9943252885282678,Chardonnay,Mendoza,375ml,,1183.144569335034
13.652081086148439,1985.0,2.9049192369923706,24.454316749682253,198.36335049400975,0.9902090651806518,Cabernet,Bordeaux,375ml,WineryA,1183.9653900677356
14.272639099464453,2005.0,3.5569059976489212,8.251864692855433,244.8311531420489,0.9956177192648782,Cabernet,Mendoza,1.5L,WineryD,1193.9179858213536
10.226024324803047,1990.0,3.404889936208106,24.776526192217194,220.6157542236206,0.9909440775215842,Pinot Noir,Napa,375ml,,1165.9514178479576
8.770363471693738,2003.0,3.432027230711621,20.641889147982326,292.60645515009094,0.9905887738672546,Cabernet,Tuscany,750ml,WineryA,1197.0762772942694
9.595546137793592,2008.0,3.912055414369328,44.527443314584204,294.19267580319956,1.0000407209111182,Pinot Noir,Mendoza,1.5L,WineryC,1155.2918857351185
10.989754520383794,1982.0,2.8379380135254904,0.5617706188264774,210.52961994734255,1.0036026193416432,Chardonnay,Mendoza,1.5L,WineryB,
13.72610336145745,1989.0,3.7280706695545267,48.815863271144316,225.0526007721226,0.9961407987495341,Pinot Noir,Mendoza,1.5L,WineryB,1196.441398180935
14.025114082794405,1980.0,2.8624628780407684,31.25719893836254,323.4378129692622,1.002551556454139,Cabernet,Tuscany,,WineryC,1198.998849438577
8.048664913718335,2005.0,2.8457843271224523,7.676987937699254,326.1546045480896,0.9904389819170362,Chardonnay,Napa,750ml,WineryC,1171.874418426533
11.57523111804296,1991.0,3.315781237769658,2.433324689177195,235.84492652436177,1.0016653508395525,Pinot Noir,Mendoza,750ml,WineryD,1131.542047506831
10.921877022041453,1993.0,2.8756902092115597,26.951472362105672,12.636454578875604,0.9909419998848433,Chardonnay,Napa,375ml,WineryA,1188.4644913948855
9.554754673295111,2004.0,3.7469727415514944,11.821019281993824,45.499813016339935,1.0025765913479603,Chardonnay,Mendoza,375ml,WineryB,1201.5051669805844
8.839057571335779,1987.0,3.4354757123780044,15.128160296362836,301.7004608033015,,Cabernet,Mendoza,1.5L,WineryC,1163.904547402812
10.363306199825395,1983.0,2.8348465391917292,12.332095025242229,38.80279956607251,1.0017896076357347,Chardonnay,Mendoza,1.5L,WineryD,1190.4039903662535
14.600367927387634,,2.848600823778303,32.54359844726829,82.59652149072257,1.0023112353661692,Merlot,Tuscany,1.5L,WineryB,1233.9957705943038
10.262420524145288,1986.0,3.5352022356873753,27.721095209595067,88.38587127536161,0.9984222684949847,Cabernet,Napa,375ml,WineryD,1189.3779728938746
11.631534352203563,1989.0,3.767334181190086,3.9909237337383936,214.07982172516765,0.9939732741387397,Pinot Noir,Napa,750ml,WineryD,1187.7158673419437
12.921132712266246,2015.0,3.325359437529728,26.373674005441252,206.05515128047983,0.9996484650399144,Merlot,Bordeaux,750ml,WineryB,1192.6775606570886
10.545407216655057,1981.0,3.4654968058427493,39.58036930160866,108.4019579629361,0.9965931247361454,Cabernet,Mendoza,1.5L,WineryD,1200.7658624994922
14.802474579046724,2005.0,3.759795344859882,4.151610081934183,,0.9900800484137857,Chardonnay,Tuscany,750ml,WineryA,1265.81297777685
14.737131064594779,1993.0,3.532607408850183,44.497974913897956,269.9408901515418,,Pinot Noir,Mendoza,375ml,WineryD,1210.3106852559665
9.762476070777549,1995.0,3.069712285190583,28.957501807441684,328.0550929060319,0.9997678188682582,Chardonnay,Napa,750ml,WineryA,1152.8917196931607
11.480739541246699,1996.0,3.535662431043374,47.5361610165888,27.953931171589158,0.9902082548953698,Chardonnay,Napa,1.5L,WineryC,1215.292651299952
10.106148168717388,2001.0,3.5539353508782563,7.492246764346544,55.28135731965337,0.9993204050416223,Pinot Noir,Mendoza,1.5L,WineryB,1197.78884455061
9.993883460642273,1983.0,3.680928377057352,49.67889346773043,228.33575615994053,0.9997879785932527,Pinot Noir,Napa,750ml,WineryD,1161.0718915823807
8.258208631481729,1998.0,3.5450490250681614,32.24921601188687,283.51009356828473,,Cabernet,Mendoza,1.5L,WineryA,1128.1763305478232
12.266950337859278,1981.0,3.9630905565496457,28.417960554105036,279.00414738397586,0.9964661127773476,Cabernet,Mendoza,1.5L,WineryD,1183.9880432937023
11.51875316260203,2018.0,3.036745970460482,25.812453243193062,,,Chardonnay,Bordeaux,375ml,WineryD,1148.2492970404253
8.360351258749926,1988.0,3.9413088154804914,1.2803532176058063,311.72550452935127,1.0032628384169966,Cabernet,Tuscany,375ml,WineryA,1136.5943454169258
9.95052524965628,1998.0,3.4460073884200195,46.987995658323946,83.89861905407636,0.9961623213428737,Merlot,Tuscany,750ml,WineryD,
14.357861201766575,1995.0,3.6063473685938945,32.2353241954245,46.47892180726203,0.9952476940203623,Pinot Noir,Napa,1.5L,WineryB,1214.0824335719094
9.676933234668807,2004.0,2.9193539169426277,4.672161576514632,219.22340983106523,0.9918612102146528,Chardonnay,Napa,750ml,WineryB,1203.671125141293
9.014264104638562,1997.0,3.256691129653728,1.1455132976967923,289.57380311796703,0.9905278362681024,Merlot,Bordeaux,375ml,WineryB,1201.4234230638772
11.426169321942941,,3.723254975755807,2.6341035979138914,207.89481668339488,0.9944619416616312,Merlot,Napa,375ml,WineryB,1201.382148213807
14.899553178774205,2000.0,3.6482932181187886,30.50884859526881,337.4191457360281,1.0041042502062334,Pinot Noir,Napa,375ml,WineryA,1219.0353240084255
9.694386900580502,1990.0,2.848167265798492,30.739369203239804,280.49191687320837,1.0043792017700048,,,750ml,WineryD,1187.1587283370122
,2018.0,3.4559131161966934,25.03339785989391,248.26921230914868,1.002187790108644,Merlot,Bordeaux,375ml,WineryA,1214.3441165251916
13.331337307301023,2020.0,2.9059338315620913,15.407614450582281,30.487478896389423,0.9952623722027979,Chardonnay,Mendoza,1.5L,WineryD,1215.67130297146
9.663462807946798,1983.0,3.9950277150137947,,46.632361168771915,0.9921543964932317,Merlot,Mendoza,375ml,WineryC,1168.906613043225
13.097514440283017,2004.0,3.8767559062399535,25.86346086172527,276.84479508100605,0.9989330021340851,Pinot Noir,Napa,750ml,WineryD,1189.6691675107322
10.574481929034773,2011.0,2.8252967925142443,1.0688364378406248,77.40089469618998,0.9996975751080927,Cabernet,Mendoza,375ml,WineryD,1216.9571852300774
12.426140814155056,2009.0,3.830379494683157,14.195214593342152,19.803959866856786,,Cabernet,Tuscany,750ml,WineryB,1226.5046909316131
12.434707975326262,2005.0,3.9033155206700894,2.753948539210759,,1.0003747019333795,Chardonnay,Tuscany,1.5L,WineryD,1174.5077010532518
11.75042278852331,2015.0,3.224257867076146,45.01772209723801,312.8738270584196,1.0012002282847758,Chardonnay,Tuscany,375ml,WineryC,1202.5167993796158
8.632028390380858,2013.0,3.663401986057319,36.28863582297826,84.28450125870722,1.0017459249536216,Chardonnay,Bordeaux,750ml,WineryA,1177.654131709093
13.847117469124665,1988.0,3.3305244954493345,49.806146992626324,275.2701277448046,0.9975344716703626,Chardonnay,Bordeaux,1.5L,WineryB,1216.2319471567412
10.245460454802151,1991.0,3.586278981491613,15.178346038933864,26.31308481196273,1.0018746116633959,Chardonnay,Tuscany,1.5L,WineryC,1222.1674867610984
9.30562957279898,1981.0,3.2083808851578297,43.93644380306982,106.91972129990944,0.9903821463940419,Merlot,Tuscany,375ml,WineryC,1166.3350207897872
8.285425990883347,2017.0,3.187071083959922,30.19240796983084,222.04674880725244,1.000206065501083,Merlot,Mendoza,1.5L,WineryC,1135.0311204982531
12.136250602317693,1984.0,3.3093206666290946,22.710957804489887,269.4808586938511,0.9935345093557572,Pinot Noir,Bordeaux,1.5L,WineryA,1183.4826117889113
12.742950532895977,1984.0,2.9746813103830014,,13.535724187984455,0.9940578043753148,Cabernet,,750ml,WineryA,1249.0862903161649
8.116114802494993,2001.0,3.797366757322459,36.945769047778526,120.91092851307297,0.991369525599101,Merlot,Napa,750ml,WineryC,1164.3518279531145
11.584651408094967,1984.0,3.218437474433964,45.21662337032457,82.87749042164916,0.9928858839538977,Chardonnay,Bordeaux,750ml,WineryA,1199.8085798267398
9.585470426385566,,3.280179464687014,11.841889063960998,349.58533795456606,1.00488012349503,Pinot Noir,Mendoza,375ml,WineryD,1133.029381542909
12.51620953286615,1988.0,3.872865535242574,8.851977715183267,238.1339590109799,0.9962308519584521,Chardonnay,Tuscany,1.5L,WineryD,1178.483435923859
9.22056500303494,2008.0,3.3959485768758055,34.84147355874286,147.9282939791129,1.0039164809803303,Cabernet,Mendoza,375ml,WineryA,1208.8671379632954
12.836564166717261,2001.0,3.4531046912210357,48.85096082000341,35.72188467343291,0.9924434929228919,Chardonnay,Mendoza,375ml,WineryC,1239.0882671259035
10.707147424103763,2006.0,,37.52275954509349,213.54788755236768,0.9930608826314777,Pinot Noir,Bordeaux,750ml,WineryC,1206.1836498360094
14.557109921157142,1989.0,3.864071659773987,14.30057887847768,228.17850011826184,0.998367200307226,Pinot Noir,Tuscany,1.5L,WineryB,1179.2391117986963
8.962646609021952,1995.0,3.003360050666127,21.055775664974504,287.5780153510659,0.9952429881131862,Pinot Noir,Bordeaux,375ml,WineryC,1181.192968069232
10.38746445735181,1989.0,3.367858035901726,19.27745000937275,108.1161299925836,,Cabernet,Bordeaux,375ml,WineryB,1138.3973968285713
8.794314648684123,1985.0,3.9655554729142546,42.61954140054757,343.6855473632328,0.9963306986358064,Merlot,Mendoza,375ml,WineryB,1140.2921245256384
14.47285532794994,1984.0,3.246839557874323,38.59140186572397,159.41835136674283,1.0021739585619818,Merlot,Bordeaux,,WineryC,1228.0197156191662
14.141375473666868,1985.0,3.24588773021944,29.489874194599857,110.62087658422783,0.9964733860675662,Pinot Noir,Bordeaux,750ml,WineryA,1242.5440474946572
9.80559139400609,2004.0,3.034036278146985,13.820459608805471,128.47277356049568,0.9985852377365739,Merlot,Bordeaux,375ml,WineryB,1204.2129943941752
12.619888322239253,1983.0,2.93718773694295,46.9056275333306,186.6592580088221,0.9948160980003559,Cabernet,Bordeaux,750ml,WineryB,1233.7504447605413
